X,Y
3.3684821164473417,1.5632000904333248
1.2757652966467736,1.9328383605232486
0.8192855460281079,1.7227686203013266
2.016666258463001,3.49193775475315
2.6744934615042752,1.9879648244113977
4.520009996491318,-0.2258844522350989
2.1209813083584317,2.6312027426013445
3.4752806478872103,1.8033605062813751
2.5788411232632065,2.7668010962319753
2.4783137866551317,4.074593414050677
5.07120164997615,2.213434055313476
1.4386271743839147,2.2523658542877945
3.9904864001845093,0.4966437292432688
2.101744426268257,2.6391384183468394
2.0076112245865243,1.5365195400263383
3.8803357858593515,1.857308858652457
0.794868236853346,2.9456938788077256
3.4890948324424262,0.8411475522683092
3.135122715770613,0.22110410154516535
1.8647485825408097,0.10178431114258912
7.530221471548567,5.399064029365091
2.6413401681437993,1.3464005434436812
4.576267177112626,2.9573537338465146
2.7509894080342945,4.50833581655984
3.3944097470472334,2.3889738159677614
4.6888389830513315,1.1259681250670628
1.5792603405811476,3.472537431195783
0.21915762843736442,1.1659870408976587
2.592340148451652,0.9566065006543332
4.576300023952304,-0.34951343377895094
6.19605034837695,-1.1703775061169996
3.2017819435472363,1.199167835872711
2.6484520685103994,-0.42714574178590325
2.7510652075025037,-0.10451590870381322
2.2289258239801555,2.566033129450071
7.20600155210635,2.6671425832417786
1.1434297527023003,3.5931608098478813
4.737630904592257,2.4529841544420803
0.38664459361606696,1.0594768005041377
1.9898905969148737,0.16712713689242964
2.067275129506167,0.4427812231494246
3.386957611393231,0.03887049357045158
6.484864817427136,1.0552774443948767
4.038391867007216,3.5454734033482795
6.099055953064468,2.200306671277108
5.354541723874185,2.326133291029812
6.233101103938862,3.7525010981508315
1.5945273212971045,3.3175970290955332
3.1152957977417315,1.07887646180097
6.153642669163618,4.297878964491489
5.344291829738596,2.0576491621335835
4.108912059121113,1.5431420273004726
0.7487287019462343,0.3885252876789891
4.047203422541153,0.8007827717275855
5.023236198385696,0.6953154410870805
3.585287381195057,2.6113148683805614
0.7692269026476346,1.4792079093764585
3.4967831086376395,0.12473135834794657
4.342410767955476,3.46640496650474
3.494382541131441,2.266962555988711
4.2443616182722606,1.2681726977420764
4.859994732215672,3.001333103258027
2.7372267967340345,1.573455962656523
2.248449556106549,0.8472423890306213
5.282576404794693,2.6602793627486756
3.3165479827756466,-0.06519880940115952
3.700669155411031,3.3794163571904643
3.610476469257705,2.6644868937806945
2.5756917172771,2.514377686373635
3.3346202840422494,0.8263310255511211
3.2177728346789385,2.314988937356482
3.2060921265844584,3.79819662499903
2.713789733956313,1.1868283877301216
2.387522704507192,2.9396861334593423
5.19065047476626,0.6660588910925664
4.324319300117823,3.2225145026266846
6.097619182496437,2.1245054047212113
4.624875330649134,3.2386832598972806
4.2516484098972445,1.5148802368961096
1.0588556016267197,-0.0018385966736049753
4.208661055481851,0.5723598139392447
2.3502408718306538,2.833498458610207
2.729886131588667,2.421636790355751
4.517579556745151,0.6400822379414521
1.4007219118620473,1.6240332517244103
3.1923875964074413,0.5368241816876349
1.6049238375562962,3.7152854979176455
1.0892922793898707,1.3675255625994267
2.5446075833330957,2.0566249388148936
0.19825041336588,2.7652385249542775
4.166632237669617,2.3534946165023367
4.177621630129842,1.859100603204422
0.4528628067669098,2.821539933357266
-1.1908571130915702,4.690840754961176
2.2509103806504567,3.5705713485782766
2.258700000342786,0.7737662543214934
2.2569236453968657,1.0744395822195334
4.294941847182784,3.2166074919106222
3.497209410887333,1.4945496032404484
3.0033291837315206,1.4401127702104548
6.274318586268469,1.8611905372865092
2.9410239995787326,0.5475915427506735
1.6606970933688485,1.836539093864571
0.8985331425027194,0.6817772626472232
5.022743927323757,3.7697801608410106
4.729987747877081,-1.7066580253419796
0.8854894829645934,0.8757577412218942
5.816655996043812,1.2362276068332947
4.539710968664675,2.200450008113659
0.806746088323492,0.8170638340339644
3.0519282694937377,3.174021474235984
6.700432045600479,2.0009583582594486
2.9197933562736855,3.6937239188429656
6.664028917369776,3.056897033305564
1.0743740372535258,2.3977029976312685
1.668962280791823,1.324097641222077
4.737014995983751,-1.6899273584399759
3.1101993975596165,4.203914552896046
1.4815573490385485,4.3204655385085236
2.0606611133022534,3.244814322094774
1.8666029563548068,4.238522572080376
3.0366876280071735,-0.10206403562090083
3.9979289176445536,2.6259533162016453
5.628620493029986,3.9151559367544895
2.468535734134626,2.160449660380271
0.8164895847907427,1.2786721061611512
0.3421460276786039,0.9258233787726546
4.327831838973896,0.7488654619730388
1.979357077181516,2.703335397549918
4.768054890742956,4.033090149503084
3.216456573954331,5.15550864616869
2.7974755667956925,0.8491004552792334
3.5580537490081543,-0.21987909077918566
1.6974136963144377,0.527463413723485
1.7389848689598997,2.575089005673431
3.5894186159476074,3.5948404995502914
4.493740855223586,0.47093976504953483
4.57288941270798,1.2900008722614156
3.034110734395003,3.4606134847885732
0.9506313775272983,0.6796004162911529
