X,Y
7.93710306188669,8.071711704253216
8.168316526601693,7.7142896646855155
7.884086138620506,7.857939711279017
8.279793003965183,8.180734114007922
7.701624104275179,7.891138517364019
7.558582308659049,7.608481275068116
8.375618502537007,7.934447107193324
7.8832517685898615,7.8303545948801085
8.048562013716184,8.314816679709633
7.605385802864126,8.136888263582959
8.070897525345917,7.484987393884504
8.171179965337,7.55426922532539
8.363435556708346,7.123596036069019
8.563543061478205,7.753257581327167
8.011638129516202,8.186753475712198
7.770953988120825,7.5335844980193265
8.213026712829627,7.905203589692151
7.539518822098565,7.938020388493518
7.9916318595276525,8.208679239870898
8.335258639691387,8.010542296761901
7.875167536964034,7.643060761237506
7.906139346288576,7.091373796893013
7.958926078612205,8.179790496986259
8.092818833316654,7.745536362233824
7.780228999581058,8.090540738837419
7.642506684865076,7.874790268298112
7.4194521140282585,7.966095705130514
7.420600134654787,7.932295404538871
8.056069815116235,7.712829087324007
7.796260899233328,8.432611564837362
7.535619175384614,7.830942678471223
7.832604834609692,7.56912055886435
8.324643396784777,7.694592430393312
8.039372139869165,7.724993899154586
8.280411936723876,7.949362956289399
7.524668412645756,7.985177172552547
8.006692873736226,8.46981147401933
7.826617852309639,8.233443105987222
7.801341203533241,7.368373543577933
7.923849632078376,7.7165539187708765
8.032145446975301,7.811658274322951
8.236853580854918,7.903483088359542
8.015517817352283,7.989105757789109
8.746909400172122,7.578124443067595
8.241651939858768,7.708952239734996
8.277794529166018,8.32358117325314
8.059239844608452,8.243263263228217
8.405800754752192,7.560431392577507
8.222435704477023,8.186386746865008
7.998111326651489,8.326324237132257
8.600315105003453,8.119448885842413
7.815768385786987,7.426640272455915
8.116418324005641,8.057274072640784
7.878443723572229,7.1700509939117065
7.998173728549274,7.416489387605309
7.933741392811186,7.920524015139777
7.654997421563744,7.115772532912798
8.126969722935412,7.823541142579214
8.074787518957748,8.03705411248719
7.766493946956266,7.929886764494684
8.341279174444427,8.188700901857654
7.578354272147743,8.194702556619934
8.58892704365673,8.104213371768303
7.997622012446251,8.144753228979404
8.1741569405452,7.992069273272438
7.8412663525535695,8.868123597081231
7.354535171350296,8.439449490128911
7.8602393277758225,7.219239635709636
7.621409862199716,8.33437908728724
7.39207676567854,8.107121630502624
7.861277456751353,7.708809463852377
7.738675896208716,8.257240922649435
8.216396012993792,7.586120354569278
7.764887513011766,8.574514094095605
7.561677814503677,7.90825914465436
7.623750298748421,8.155345670408527
8.37274787389814,7.615351275285516
7.975691101447734,8.027737259940183
8.290365393618911,7.4304558230384155
7.582824431646167,7.786098092361511
7.895402717788992,7.798725509557725
8.054450425499668,8.4449230157959
7.912295918012457,7.925773344781194
7.971547337732978,7.8468908187751385
8.065860485141327,7.866708424453716
7.514166016399383,8.138324881995048
7.989587427338527,8.154316613714652
7.311936471922332,7.969569302376217
7.842847504753181,8.013473223927566
7.506305386801466,7.7803620045363795
7.892624273735911,7.591361710818882
8.208392417104369,8.09384293944613
8.135828743207895,7.80473473901622
8.401090317086636,7.142642636326581
8.130672077381972,8.314910165578556
7.997478141548388,8.033227377825483
8.528497533710738,7.803267756619282
7.714984940451271,7.312820520044495
8.169928921350824,7.947335156483826
7.900049087640959,8.01490189340853
7.399592166317672,8.211545100591186
7.7131993157214245,8.47676637270502
7.469371066911443,7.809331003677788
7.771211819146124,8.194429553408222
7.639370577213052,7.637376573236834
8.111772038558954,8.683696390287277
7.699966707010361,7.860916940792461
7.869347818916061,8.000412274168909
8.096368966211699,7.756651549388097
7.781170840340999,7.904530864546831
7.941388717133999,8.008482705484722
8.16102220055305,8.141894586260996
7.786169042675778,7.711682504081999
8.09120481753829,7.72901025501127
7.884075470327506,7.541506414740179
8.03792751056516,7.94328791511416
8.049253617088887,8.029303019045292
7.629942899842276,7.859635681822446
7.516349197706316,8.090656801274191
8.271868377556991,7.0957525458555715
7.85835283327317,8.227746181215542
8.09295464061596,7.883727343873679
8.265241579178833,7.9862967854889275
7.890600484337733,8.116984514775266
7.982604391649574,7.64081569154295
7.99724274786463,8.316708721523426
8.311796736325004,7.509226565318243
8.613783350043832,7.475870204575938
7.992912112104286,7.629709791348866
8.019702622997666,7.8403013637566215
7.390150854418361,8.04892360442922
6.848021518569862,7.578923587474812
8.074771130227589,8.067321714496515
7.527633466610994,8.049258223593185
8.797289481376545,7.826163270591304
7.927683244580039,7.822969411925648
7.932299776397968,7.869594527492223
8.038488449510677,8.122284613789663
7.905840555684011,8.024748038356531
8.124433208663804,7.872899611075834
7.235256700587119,8.219282251563737
8.288390417332604,8.52666314163332
7.787702485286418,8.249539955754527
8.008566295768556,7.395024547199215
7.674419854580382,7.708177140893408
7.915955743833678,7.858250415816991
8.063286012794837,7.637422833503041
8.292083974968017,8.303817917377444
7.62315317342037,7.88962720165386
8.09830243030851,8.390151217995236
7.917630117744726,8.341543416014355
8.252814875644551,8.810552571112817
7.894788710993338,7.682697195532971
7.415357342751294,8.539663092798879
8.153177584631596,7.81369107546635
8.167877336077794,7.933430146816677
8.40759259106227,7.453535465781425
7.543511722133553,8.035387660663936
7.3197666362916,8.029371088900598
8.048994674792993,7.829680604770691
8.046110512657961,7.822722415048243
8.146734154201411,8.716714094718624
8.289410402000751,7.518258977241247
8.595491489744525,7.165612070706681
7.828554492386586,8.612131667558184
7.983344171731629,8.183953914662109
7.321185973803284,7.982409910740263
7.56421295201021,8.529588936601456
8.20602323912735,8.040212130385298
7.838181076991893,7.440752377969263
7.9916359034602005,7.880474064595808
8.007654397537067,8.167120365793215
7.86785349225776,8.133329635551936
8.223506504577909,7.977174708023017
8.019354975978652,7.718418145163736
8.362483507048294,7.790184909266996
7.849072343648939,7.899013137056883
7.6242143894408025,7.7181634194687785
7.922689165788312,8.00268226729113
7.78543429090518,8.122126693041954
7.808822826698845,8.169484726011842
7.928619308347408,8.55198989416306
8.383223525420105,7.375549915999805
7.91303731871009,8.230800644982839
8.230411472856389,7.860976088833885
8.06675120527251,7.879587472921868
7.90955732675761,7.963408546789569
8.665758782367426,7.763745955575377
8.062705908444476,7.917466777919969
7.996056041832267,7.878451347464105
8.505792651870657,8.573789119329447
7.709092955272673,7.900763653298448
7.778445414525666,7.750996379841093
8.094941902757608,8.03978611510405
8.428966153498132,7.707181624792068
8.082238446787931,8.1006771219396
7.883851330350187,8.116195796455383
7.3373860966182525,7.975436466577015
7.894334663281262,7.977703727404949
7.798127747974467,7.96587388411099
8.2237367163188,7.733595573268597
8.509835527196774,7.2784225232420745
7.5756801608229765,8.400403760381009
7.9638584300353035,7.573976202867121
7.3797135294057785,8.463601982978318
7.855070447128121,7.761181725715851
7.530301641352219,7.866006118612213
7.866952499932904,7.947011754954964
7.492351713252098,8.199436397877758
7.954195132224228,7.908500432868967
8.157280859389582,8.288666492412762
8.313228386905763,7.8872462986608465
8.169334582517081,7.392403799054877
7.787081785455494,7.937848425314438
7.89236811222782,7.621855808672008
7.349728325294197,7.862184522385396
8.273126598043161,7.75400011302475
8.55679493234621,7.465677348699328
8.339227997831758,8.003866168192593
7.575480470165759,7.753932511640028
8.01288376429528,7.621136140941373
8.322700831361786,7.462816737333065
7.813787039022363,7.972983596181607
8.34488237221946,8.387391755686401
8.361345962334694,8.248082432149682
7.538890881843461,7.46419175146778
7.813721117135636,7.473810867090508
7.667174437740767,7.992922337179247
7.893469343305823,7.962110419346289
8.296771887581219,7.8568221294511975
7.778100753736539,7.576602229345005
7.915772305381531,7.678280736174299
8.082472450036333,8.391946055936272
8.22865341497832,8.034969224118987
7.599107031663515,8.079433086179588
8.178717972368048,7.131758131401499
7.203208220728277,7.852477929993914
8.134056604336973,8.442766776241296
7.9833655774291765,7.939231725296113
8.587671527341477,7.900954948186617
7.704995665874637,7.963930634193091
7.998783838365108,8.18990577048416
7.9850895324983835,8.15404834795806
7.512362297541166,7.724221720650749
8.05028311684835,8.013901758504067
8.25014242966247,8.283583870267996
7.577253721076889,8.403956459798408
7.701421504075071,8.25399516008872
7.8554368912365,8.056199645938277
7.933466021554417,8.274488615168845
8.143189916815734,8.100296259537142
8.502793252012067,8.114942460629717
7.9278495289531605,8.03330709090344
7.685247239371096,8.024821210920605
7.571284295845754,8.209690905621587
8.337545219706982,8.01086794609736
7.581825372194179,8.319963771450084
8.121333006174654,7.159010089230369
7.866056547488621,7.982761144659506
8.086242804150768,7.660934998277554
7.934892439417951,8.191930747149359
8.084604459454788,7.951367049803623
