X,Y
0.31199494802231126,-0.2339605280965324
1.7188147898460748,-0.1782560543260937
0.07750586226471623,1.1189831289738943
-0.642924399148401,-0.41835029282105274
0.13265551316183913,-0.23325328405550505
-0.8434119458028032,-0.14486956994232048
-0.2537303817106073,0.4267188624586877
-1.1771832584310158,-0.4951013455952359
0.8141563906056026,1.3133313501213013
-1.068565312831931,0.45597604778354967
-0.6933944853230872,-0.6058866761808331
-0.6165116828554612,-0.2987582218158145
0.704589358654788,0.5037579116983594
0.0418212954483296,-0.25689958585340555
0.0023255631409666963,-0.07490413391289262
0.5607733800340603,-0.44658858223111536
-0.004380461799110522,-0.07146559366864651
-0.0369874481786782,0.1762234963626798
0.13976679074610107,0.9438804787034173
-0.06143033031860868,1.1041700737394924
-0.21627074531331733,-0.3378071247432843
0.07123265639159213,0.2513329540928141
0.19064476089048593,0.9135560694383441
0.8056371464246396,0.3496221584039978
-0.23782564959437247,-0.07114508655840793
0.9994233229881188,0.15645029063342336
-0.9268565712099571,-0.48759625165174403
-0.40836352344289695,0.8147318064481286
-0.07577638036812719,1.5981368259032533
0.4643000800802667,0.08825175252934564
-0.30808919573459964,0.6874345824033995
-0.17020848100208322,-0.5827432824461218
0.40173049732145366,0.009021492259454294
0.8407929024731333,-0.0520383347373289
-2.0221047532763787,0.5581663372365047
-1.3277633123503314,1.0880649050112032
1.2878993576668585,-0.3019567887527867
-0.8235686187035206,-0.9878805166625096
0.6170600003209478,-0.1429191339965008
-0.4231043665131226,-0.17212372142562948
1.4768028982080483,0.24530900870841968
0.5273085832815109,0.5493566260383868
0.720132489380886,0.7504887995179443
-0.5023756424763676,-0.15216075432238718
-0.5379387730655817,-0.5028683412650321
0.8071678619169681,-0.35479474991919774
-0.05596846423274598,-0.4899022046169873
-0.41959912337947525,0.5573683950654461
-0.31496656753253,-0.340910453367599
0.34899796896532703,0.35389798317108545
0.5603274062631134,0.12074870232401036
-1.2400820548872504,0.44568691275442446
0.3523719669779195,0.7199320079041966
-0.59854369905623,1.7824801721778123
-0.8714285788175379,0.5140335802394296
0.03249525059367699,-0.34445479697830844
0.5770927269196483,-0.19900114713892225
-1.6515340278767068,-0.8253905073229837
0.323613125883445,1.5824806601210164
-1.047408426058657,-0.011982149074612007
1.025823526316774,0.42912211796604854
-0.2656040460029717,-1.0054524910031353
-1.2594641611399853,-0.5288492538977432
-0.2605048776133156,-1.5903666803119803
-1.197609106505915,0.21471188891634446
-0.28920125567985244,-0.5337458291268417
-0.28815956517794433,-0.5746124791383661
0.6558530002785224,1.1596226410577375
1.4662676018869223,0.501902879931902
0.5283166645325844,1.034564735200416
1.229268945293176,1.0360563096103255
0.8572138167803287,-0.44876708617590044
-1.1311576599533493,0.6202407016340962
-0.06634956074709766,-0.03936536614349542
-0.6289154324182556,-0.9199115934884016
0.9914815256211846,0.3288760665915557
-0.7530917873498881,0.27606905946351473
0.2160919541002854,0.36900331336142117
1.5791609366250177,-0.024538091101620668
-0.9048302295428021,0.025839549598105548
-0.4570431246884655,0.38789603738211903
0.14887599838527368,0.24501373745457888
-0.40096572636148625,0.29251509061258757
-0.3608055173930451,0.36575759735201285
-0.2128427674523579,-0.7908327716817045
0.3525094348423766,-0.499283763586946
1.0209781194243839,0.3132173758259264
0.3307175288603103,0.07166158834737069
-0.04196818815555631,-1.687650159693295
0.8642050885350311,-0.575522699966747
0.676179243943985,-0.45149514359702575
-0.10120566049230481,-0.15852615088510755
-0.7343270265112803,-0.12141663254251471
0.3368276114871141,-0.2928682602172891
-0.8938419039217271,-0.40532460673899534
0.17664751814571686,0.8111943713012306
0.5911016405255399,0.20322506634440474
-0.70399289428573,0.6412676923025306
0.01711958153300351,-0.16969271196094587
0.6435453513680176,0.4368822130389661
0.3532833068203289,-0.8142647446706042
-0.4317002869161273,-1.2048289260222127
0.13748798835829668,0.019969578308404765
0.6594198578834934,0.14993726860733875
-0.2601760995233362,1.4930477691290853
-0.7280183995036177,-0.9448928682166081
-0.4317363190651942,0.3710148710445337
-0.24699814429901576,-0.3116491556684653
-0.7928700662552639,1.0414584960200555
-0.44079073635830285,-0.7641716788748659
-0.0866418594434314,-0.5711606203206929
-0.16444208286698622,0.9440938569316768
-0.3156925789506236,-0.03520591630305296
-0.26060051245896493,-0.1355803490739925
0.5796012298883443,0.37592181155539334
-0.24155830843926301,-0.6582460423903372
-0.09490574680655041,0.5887325897421116
-0.012270614151765814,-0.09026799441759695
-1.2783901048030284,0.7028422038350287
-1.0543873276933449,-0.9065868933617726
-0.2656652571981421,0.024496919481990023
0.03187507126449948,-0.5400506070418057
-0.22142236188937062,-0.429206416715219
-1.2795459448056756,-0.18067832827333385
-0.4905902229169665,0.29641757708555694
-0.10267203654758437,0.6815104348630315
0.49230328908628374,0.6359757014822189
0.8544523297628842,0.49020439540194943
-0.11763471641851513,0.9567954561519115
-0.6566381045440366,-0.02508283606518199
0.6078614819110428,-0.20329080222139823
0.5055459551934491,-0.5681267823984028
-0.38217845760421637,0.3862057619161045
0.5033817235666167,0.8465160582063649
-0.049544868552310335,0.2108784201063829
0.4427850389375707,0.3305243781461839
-0.9210924477092046,-0.4031142571871354
1.0203197370526356,-0.8796373951713818
0.44468554693086376,-0.30093907850329704
0.7093762826985293,-0.5502546640748005
0.03460907985536296,-1.4328825167665638
-0.029653477552483078,0.7598164859467419
-1.0612678595449307,0.8384479303691806
-0.5056387953018969,-0.03623110853919744
-1.961926709368455,0.7627052659875045
-0.619203450046743,-0.38050074862258343
-0.9038349885891029,-0.7019940075304759
0.8085256131442263,-0.35996868648677477
0.6328612329867387,-0.12459459509322982
0.24471796747226035,-0.35801532580350126
0.30205057519537143,1.8303951075799891
0.4616650781384629,0.35768274704314174
-0.3365480598613976,0.714820424974125
0.9611002235134244,-1.203559357580213
-0.9760422799702216,1.4861805452373948
0.3011561894653181,0.09135835807790187
0.3980746106379485,0.7755297739571657
0.5662644398694737,-0.15774369071268118
1.4592355207266434,0.008926163452510795
-0.6185584839388472,-0.393914607693855
-0.09355160633185615,-0.2681525586328484
-0.13279020311554285,0.22306825405543612
-2.3220788818600666,-0.5506192794648281
0.6719951875236018,0.39810203801506977
-0.4812951052541409,-0.4415905822558851
0.8064524117417655,-0.1751708156456692
-0.3749117453012064,1.3121882392249213
-0.2615390889417119,0.48383556372625447
-0.032293776748847924,0.03591158448644344
-0.6697896139878351,-0.5847684114778631
0.8895923785127389,-0.8053170246308758
0.19612321986732514,-0.8446008411998371
-0.17001451640977228,-0.026310217074525438
-1.152356647013478,0.8024695884286597
-0.1299658244062414,0.8589492851177198
-0.6606347300351599,0.6447840957435457
1.6505570001626857,0.15311121420160492
-0.4575465082291249,0.3384962975562734
0.09957983466463435,-0.14849143482217542
-0.0852110651614298,-0.40929163594677553
0.29971964954175684,-0.2738846335910114
-0.6058972782598527,0.576513982587584
-0.117249630841182,1.8705473598732685
-0.176401841420654,-0.507234489912117
-0.38855328995807237,0.2623980991683932
-0.4930979481064371,-0.8932888191556193
1.159098157737458,-0.8769146817040353
1.0703091868654855,0.09974205475253445
-0.751016669014323,1.1783088819858445
-0.1438634230598265,-0.7124436894719128
0.04625154292142793,0.909654505174842
0.48347953619660866,0.5842432981261573
1.240503111355448,0.15171964845891386
0.26574118323456897,-0.15979493586648658
-1.0286239008081275,-0.10220143804792171
1.1433766784108992,-1.2240397590359575
0.9503134253682272,0.18493640625072955
-0.6438344095627547,0.04629392087463931
1.2560494230925705,-0.40526636402288546
0.5590341048422957,0.8001012038359734
-0.6343412489992042,0.4473948481207702
0.37841183740574685,-0.3352763846482059
0.48435818507406647,-0.2554028577155847
-0.40830462232712017,-0.8730856017675673
0.27257544652869864,-0.3034831540820333
-0.39522055622715163,-0.8124656756031132
-0.9653109067730021,-0.5580762597109644
0.5161595371083764,-0.5755013876531938
1.0216699486319278,0.28868303156490527
0.11176893521846155,-0.8508196338460002
1.3813958030313809,-1.0186817156482288
0.37764813156892435,1.1980710470546705
-0.1406769313209148,-0.48332564259165306
-0.013433701291904868,0.6474712304272331
0.9607510961831613,0.4274019852961945
-0.7561910399952677,-0.47672417909363896
0.1438312134453204,-0.9023850392325464
-0.16992011569197363,1.5845934655025913
-0.7477384912222617,0.8206391469621103
-0.6597196211292068,-0.24092817065291044
-0.04959019712768217,-1.0645656304251205
-0.07430266271603111,0.9169908013873326
0.5071316788963365,0.4933986817301683
-0.5688658792247456,-0.10256709783934773
0.143063894282363,0.47991305377692595
0.9492992539872374,-0.7066335389680939
1.2017619794132601,-0.20238543959037442
-0.17793420500459883,-0.8545009704229437
-0.04793836409092211,-0.16135185692635667
-0.8729263856330267,-0.20603941434622847
0.08581248598564364,-0.2909276696066018
0.5510202791591516,-0.7245614191842485
0.6292417156327206,-0.131509463798979
0.2632344854790165,-1.304742922442536
0.09131992155502945,-0.04377007324185115
0.6616454041717396,-0.8343175331962835
0.9645230003927603,-0.7655358426823885
0.9310433887143995,0.40884604874173214
-0.5334847708769327,1.5342531356507358
-0.845434078985422,-0.12160412989297466
0.1464185191279606,0.36895682435390315
0.16008140283731276,0.5650704375301756
0.3247358262684698,0.023122158357786624
-0.6573002465039808,-0.2439780059086938
0.6381493904868254,-0.8248395707019461
0.07848306270604166,-1.4484351118045922
-0.49187121716012216,-1.147747857781854
0.8800232254531526,-1.2888783153216545
-0.16942730934671588,0.5150870305528094
0.43054619545016704,0.5467241529724344
0.7511975966744986,0.334818613254711
0.5901498146243834,-0.03828366323174476
-0.018129997084102224,-1.2447912330694315
0.1192925990943948,0.8961000347749174
-0.5288794559684923,-0.82713614126348
0.06451250939929763,0.802155358486179
0.853176895006178,-1.0609891473898505
0.31821268620013005,-0.46403835988007613
0.1962016036994292,-1.5964370012171385
0.6518023407872079,-0.279725515000359
0.14496373051758765,-0.1270324579385278
-0.7311243429232043,0.37161115980983844
-0.34059247386592867,-0.48678371597375364
0.4661199193660223,-0.059115271594340144
-0.49463057913189773,0.6641770182391069
-0.4174880876553082,-0.02216849597547873
0.5191738410659487,0.6673034957326048
0.8486414439532012,1.1714948511651835
0.03180791788654595,-0.5643959098424772
1.165336031642719,0.9840151929477235
-0.21168039339563288,0.49582674855397885
-0.26700462418643467,-1.101178147523515
0.7341010195907008,0.24469562009054793
0.08653698342157216,1.1950147294149291
1.0130804708677796,-0.453696415384848
-0.7838462914501937,-1.3397575257113399
0.004399821439165769,-0.2730314165534643
0.25681917016461575,0.009085437568010687
-0.46409707668390027,-0.2859184144883527
-1.1016768408017468,0.8685958542362893
-0.3765712167882716,0.4330011252022117
-0.46509828620372856,0.05010008926524449
0.44552450738767346,-0.19360704850834579
-0.5764476863840223,1.6441720349181834
-0.14034996256384094,0.4018297264469269
-0.057233497061583496,-0.5467548222211712
0.9293216566982326,0.276593550891866
0.2410613067637901,-1.609130645428877
0.203047659153959,0.5936598346526623
0.20010688327104864,-0.10495859927470554
0.8434713288643225,0.17402458680258304
0.41054790120827006,0.7330352405082272
0.707735993724124,-0.9293076723915321
0.23779844001617176,-0.5385480590933006
-1.4197177327656516,0.20182572590178832
-1.2288957871234012,-0.32985202385499895
-1.7742969748882982,-0.7219718351117216
-0.33220486710976754,-0.005486055670097064
-0.38173894314205176,-0.6536760298325449
-0.6371227284050521,1.0834381932720014
-0.33279804910814853,-0.06922608967018695
1.3323088554387286,-1.2322271042377841
-1.462929552734165,-0.7228065051836352
-0.2798204201306502,-0.8114011078085773
-0.03047987371413749,-0.06314298190817381
-1.0970202173128958,0.11368302479509779
-1.0160416416051905,0.493601233820594
0.15506303353562975,1.546271528644708
0.5804942387863786,-0.14904337964600217
0.23860822377673904,0.0988200862067458
-0.5283939754645237,-1.0327913167167346
0.7719140904521515,1.0690535134786838
-0.33289562948952506,-0.18758565610122324
-0.34767231647639374,0.7099607925031717
0.8511665353520087,-0.6211165093119216
-0.2450711654332684,-0.383525116728629
0.1470768111446875,0.5391937268619093
0.7526352659498587,-0.19930640695732685
-0.699918118075084,0.37752726285429167
0.4167396411362197,-0.25096939465282514
0.1162121134862585,0.2508167811367791
0.6203749039142797,0.0484376515407387
0.34248013401312705,0.12494209775136277
-0.6846776789434417,0.49665434754479765
0.06943372964362966,0.7446724602432081
-0.8395023249678062,-0.4970104071366453
0.23033531875993396,-1.2138193100021935
-0.09472109310120837,-0.3168847195877799
-0.29362756618418867,-0.17847850446534064
-1.5764673111731529,0.029361497421767205
0.05242728516192172,0.7421186828986337
1.020938874433491,0.2508147352337162
0.6543280959394759,-1.6927282735139695
0.3868607927823203,0.7814865576753847
0.6152935779807542,0.1677489647307117
-0.25160023832869294,-0.257863886442493
0.01643348954623637,0.30328989649297106
0.4042106269206155,-0.06685355873436825
-0.8884565104146644,1.289171239244587
-0.6119178239312134,-1.8939542681603603
1.0083508800424263,0.7163748360508994
0.13335728763756852,0.6879621065552015
0.3145450315645447,-0.5887983561552824
0.0822221486714342,-0.8738657277481579
-0.45950590418554216,-0.6128760743733929
0.11045688185810594,0.7518886033089242
-0.4564076673495867,0.3254762174022678
-1.5076121996519223,-0.7580725060899162
0.3785423623728013,0.6772800697806254
0.6669921811284105,0.7561917309933565
-1.1587716638516188,-0.36814494881304116
-1.8242428772374397,-0.1102250339689903
0.16608843063059087,-0.2400996165205736
-0.6554360434253789,0.303691214327627
0.3759398624994425,0.09446608838859029
-0.4266194327930281,0.030442050416721784
0.06031472651995366,0.1890074881117482
0.43995066512166053,-0.019027920089972568
-1.02198292936352,-0.19373609352700183
0.262463308496535,-0.3108408188411856
0.15426941153625984,-0.4842231473643195
0.9496872476480376,0.285613721989882
0.09898080778681427,0.5352781551910543
0.5398804517028475,0.06378353609230072
0.707856971852008,0.46343517805859114
0.15160350999177424,0.0019710390208759012
-0.783650133159583,0.13657643734399375
0.12543604735155078,-0.5893895525474727
0.9626714532279176,-0.0030174668492400415
-0.7581705626582987,-0.29548691190555054
-0.029859373497769702,-0.025089113888480168
-0.5517634105667638,0.024845811676428624
-1.0304096017155653,-0.3038372723382287
0.30736026716872394,-0.4762431596582674
0.45714899466105835,0.5662504933332633
-0.42082724658066634,-1.6965721431744452
0.6226429497734306,0.9527460121125988
-1.1248951124426274,0.1484519592757342
0.2308394514961967,-1.1419589906758363
-0.3784663104421607,0.8888555058288501
0.16333981589014426,0.020981316424287112
0.8282564629866226,-0.4057567330654723
-1.2619843530698567,0.9683155510072371
-0.5386713141830594,0.012567169592769071
0.8390758211590865,0.2168440284907472
0.1388749632442084,-0.40753027554177446
0.4332638003776064,1.5782423928418454
-0.3825772544169556,-0.7625055789267079
0.2416767103530947,-0.4886080499619677
0.11761304669645477,0.0458852136894484
0.38046759805884484,0.17139418453958977
0.25347131742827783,0.9315431798337496
-0.652326222798425,0.06749258044405101
0.26144341017589756,-0.8263513875942595
-0.6344248988532537,-0.20068754485830514
-0.3440335257604807,0.8260787005938557
0.12858890271912504,2.108171463079199
-0.22966032385160587,-0.18447583817323418
1.631192201657131,-0.3593846676335664
1.5894422820034881,-2.1650111401723544
-0.4309888450506943,1.0288300848648997
1.165482342215666,0.3630381612736398
-0.4193037020713548,-0.058064462622500805
0.5921762591004774,0.26552251864279125
0.7158895679399573,-0.46710384265369365
0.6338427668996611,0.9531062924237904
2.2310897202492472,0.5593369850087865
0.5465310542949486,-0.5484293286898257
-0.9000543158198722,-1.5711189588895136
0.37603295830118244,1.4817182265098545
-0.020887264010546185,-1.7104397869311398
0.18530674037582173,-0.09737532459922779
-0.21531107650651904,1.2948325296327792
0.9274181180730523,1.1097393059623992
-0.5074792251670276,0.31024495335402347
-0.7236032364426909,0.8645563284604876
-0.7371982550647574,0.9474773793473668
0.23306607719577505,0.2187945920384481
-0.963496309716726,0.5569408759831629
-1.235733210148488,-0.8279238161556154
-0.6095197576028941,1.5181728687926301
0.12920228232480058,-0.4304910548863684
0.42345755845720456,1.7349983166999579
-0.05998796889861773,-0.697895069485398
-0.7382004732380348,0.010518613322499908
1.2377247781751912,-0.051036700502673914
-0.12138838132491893,-0.6546332815777475
-0.7614408263903292,0.7859890245671431
0.29180453423743374,0.3393893069334348
-0.9297961061567936,0.4419173601417069
0.2735244704714979,1.1194157534599054
0.7956278941494468,-0.12545907617303811
0.2766204537637852,0.2677760836052914
-0.029278838050243738,-0.5796072377169067
0.6768002036095657,1.6400652096265869
-0.028899579264958612,1.2031071901054713
-0.1920389407234983,-0.2051557560553455
0.017869415798013998,-0.17438745836211134
0.7265268929194526,0.8605566259240724
-1.7834077178753434,0.6150884488882971
0.31728279225599804,1.2761447537865374
-0.5973207293216473,0.1298306670667971
0.9013657174252789,0.6730510687393583
